"subj_code","word","key","rt"
71,"unmistakable",3,2154
71,"seasonal",1,1887
71,"messy",3,2025
71,"implement",2,2217
71,"readout",2,1532
72,"sweeper",5,5064
72,"brutality",6,2130
72,"combination",6,2273
72,"model",1,1845
72,"stash",2,6675
72,"parrot",3,2246
72,"zap",7,1716
72,"shoo",7,1856
72,"briefcase",2,6791
72,"resin",2,1518
72,"blowfish",7,2879
72,"emotionalist",5,2857
72,"gymnast",3,3791
72,"corduroy",7,1614
72,"preferable",2,2616
72,"incomplete",1,3691
72,"journey",4,2366
72,"physical",4,4074
72,"unfulfilled",2,1774
72,"critical",2,3759
72,"repay",2,1556
72,"gopher",5,1717
72,"demise",3,1868
72,"unreachable",1,3692
72,"stimulant",2,2086
72,"gain",4,2802
72,"solar",2,4416
72,"tonsil",1,2077
72,"weakness",2,1989
73,"humanism",3,4468
73,"pan",2,18768
73,"precautious",3,2778
73,"evidently",2,18581
73,"approximate",4,6234
73,"dispraise",5,6476
73,"initiate",5,1829
73,"beauty",4,4486
73,"trove",3,1349
73,"coffin",3,2085
73,"explosion",3,2362
73,"final",2,842
73,"insensible",4,2334
73,"warrant",4,1056
73,"beneath",2,1236
73,"nut",5,1869
73,"arrest",2,2820
73,"twosome",5,2109
73,"denounce",3,1226
73,"chalky",3,1202
73,"ticked",5,2986
73,"mistrust",3,1013
73,"frequent",2,765
73,"epilogue",3,780
73,"archery",3,1336
73,"shack",3,1028
73,"lasso",2,1645
73,"yesterday",3,1399
73,"cement",4,1214
74,"lent",3,3742
74,"astronaut",6,2102
74,"took",5,2368
74,"farce",6,2720
74,"stimulus",4,1409
74,"musky",5,1742
74,"interdepartmental",4,3513
74,"swoon",5,2242
74,"duffel",4,2734
74,"afloat",6,1936
74,"turbine",4,2488
74,"sensitivity",4,2096
74,"thorough",4,2379
74,"ethos",2,2172
74,"sunroof",5,2780
74,"owe",3,2691
74,"sensitive",4,1704
74,"prohibit",3,1716
74,"clunk",7,1604
74,"rotate",3,4550
74,"pow",6,2364
74,"untimely",3,3200
74,"divine",4,1338
74,"planner",4,2351
74,"trill",5,1398
74,"volleyball",5,1566
74,"cock",5,27584
74,"misconception",3,1648
74,"bearable",3,3014
75,"chastity",3,44921
75,"shipwreck",4,3732
75,"unbeknown",1,4308
75,"peeper",5,1906
75,"accommodative",1,1616
75,"renew",5,2165
75,"tabloid",3,2476
75,"delusional",1,1846
75,"unleash",3,2224
75,"tomorrow",2,3133
75,"instant",3,5634
75,"acrylic",3,2167
75,"geologist",2,2787
75,"fiesta",4,2776
75,"subtlety",2,3378
75,"brew",5,1967
75,"molest",1,2404
75,"communicate",2,3070
75,"mixer",5,2079
75,"registration",2,2299
75,"murky",4,4760
75,"linker",3,5256
75,"retail",4,1886
75,"salamander",3,2988
75,"hydroplane",2,2080
75,"connected",2,5532
75,"tenor",4,2487
75,"cup",4,2109
75,"extravagant",1,1456
76,"urban",1,120626
76,"tourism",7,2557
76,"condensation",7,2986
76,"quirk",1,5374
76,"gave",4,3573
76,"permission",1,11113
76,"staff",5,7796
76,"untruthful",4,4192
76,"misdirection",5,10355
76,"hostel",7,1953
76,"cocktail",7,2260
76,"brain",7,1739
76,"servant",5,4741
76,"dispassionate",3,3059
76,"paid",4,3838
76,"lampshade",7,6578
76,"cut",4,4961
76,"circus",7,1380
76,"alternate",2,3391
76,"template",5,6373
76,"nuke",6,3495
76,"traumatic",3,2476
76,"constitute",3,2580
76,"chic",3,10540
76,"benevolent",5,2600
76,"woe",2,4329
77,"limousine",5,7161
77,"pylon",5,5189
77,"nick",6,4040
77,"cholesterol",1,2245
77,"hush",7,2086
77,"floodgate",3,2848
77,"cellist",2,3175
77,"guacamole",4,6231
77,"schooling",2,2131
77,"vacant",3,6050
77,"mural",5,5836
77,"solace",3,2995
77,"cheap",2,2237
77,"haggard",2,2907
77,"dementia",5,1669
77,"shocking",2,2166
77,"interconnect",4,4290
77,"bug",3,3333
77,"destroyer",2,6010
77,"bird",3,2779
77,"adhere",5,1937
77,"tinsel",1,1609
77,"aback",5,2164
77,"swing",6,8832
77,"comic",4,2534
77,"compulsion",5,2057
77,"respite",3,3130
77,"intense",5,2694
77,"frugal",5,1509
77,"doe",5,2445
78,"workbench",5,7199
78,"pontoon",4,18960
78,"thicken",5,1910
78,"abduct",6,6799
78,"employer",5,1929
78,"indicate",5,1384
78,"Miles",5,1591
78,"annihilate",6,1442
78,"distance",7,1869
78,"blond",6,6799
78,"civilly",6,2977
78,"videotape",6,2390
78,"sponsor",3,1139
78,"loopy",5,965
78,"principal",6,1561
78,"pilgrimage",6,1941
78,"improvement",5,1474
78,"boost",6,1749
78,"frock",4,9392
78,"sputter",3,866
78,"gas",4,1814
78,"massage",5,1202
78,"office",4,1354
78,"blacksmith",4,1254
78,"chess",5,1384
78,"exist",3,2407
78,"loll",7,3594
78,"shove",4,4654
78,"total",3,1573
79,"ferry",2,6389
79,"hurdy-gurdy",7,1705
79,"infusible",3,2104
79,"geezer",7,4122
79,"doing",1,1782
79,"shadowy",6,3576
79,"accurate",2,2607
79,"stupendous",4,1873
79,"magical",7,1835
79,"withdraw",1,4239
79,"seaweed",6,1993
79,"book",3,2339
79,"yodel",7,1777
79,"meteor",3,1784
79,"scram",6,1910
79,"fancy",6,1641
79,"Friday",1,3531
79,"capable",2,1476
79,"decadence",5,2007
79,"bedtime",3,117835
79,"dominance",5,2061
79,"playhouse",4,2442
79,"later",3,1939
79,"tyranny",5,1755
79,"dissection",2,2041
79,"courtship",1,1459
79,"hoarse",1,1100
79,"mitten",5,1935
80,"ten",7,4935
80,"cylinder",5,3766
80,"phase",3,4741
80,"ramrod",2,1475
80,"Italy",1,3807
80,"unintelligible",6,4034
80,"rape",1,3248
80,"discard",5,3601
80,"junction",6,1838
80,"edition",2,1654
80,"duration",5,5110
80,"on",7,1849
80,"contemptible",2,1879
80,"snicker",7,1241
80,"inadvertent",1,1530
80,"tarnish",4,2729
80,"potent",4,593
80,"personality",3,1727
80,"strain",4,806
80,"condom",7,1980
80,"weather",5,17256
80,"complimentary",3,1099
80,"excite",4,1686
80,"marsh",3,1386
80,"motel",6,1519
80,"pensive",4,886
80,"shopper",5,1290
80,"replay",3,1578
80,"wallop",4,661
80,"stinky",3,1666
81,"loll",5,4385
81,"deposition",2,5903
81,"blacksmith",5,3261
81,"pedicure",3,1966
81,"intertwine",5,3767
81,"concept",4,656
81,"weird",6,2155
81,"motoring",4,1159
81,"crowd",4,2861
81,"gratify",7,2190
81,"engaged",7,1982
81,"dismissive",2,1090
81,"thoughtless",3,836
81,"recreational",4,1401
81,"beaker",2,2677
81,"boycott",2,1987
81,"append",3,1408
81,"apologetic",6,1683
81,"decrease",2,2670
81,"duplicitous",6,3859
81,"takeover",6,2276
81,"unwell",4,1560
81,"awhile",3,525
81,"deterrent",4,2710
81,"wedding",7,1672
81,"octopus",5,1477
81,"uncomfortable",6,1630
81,"excuse",4,4151
82,"autograph",4,13984
82,"inadvisable",1,10857
82,"dictate",5,2569
82,"pothole",5,2125
82,"flint",5,2414
82,"mover",2,3499
82,"hunk",7,2141
82,"barf",7,1806
82,"jam",5,7156
82,"masked",5,9120
82,"warrantable",1,2954
82,"developer",1,3272
82,"quartz",1,2796
82,"motive",1,3765
82,"irritable",2,4257
82,"attentive",2,2992
82,"son",5,2484
82,"exhaustion",5,2775
82,"request",2,5730
82,"clod",6,2629
82,"news",5,2468
82,"porky",7,1599
82,"dishonesty",1,7193
82,"semen",2,3337
82,"bodice",2,5682
82,"known",3,3297
82,"antipathy",1,3087
82,"encourage",2,4704
83,"virtual",4,2017
83,"sled",5,2093
83,"cloudy",5,2516
83,"cleft",4,3844
83,"staunch",3,3036
83,"basketball",4,3091
83,"herd",5,1057
83,"faultless",4,2199
83,"reimburse",4,3923
83,"thoroughly",4,2852
83,"bowling",5,1066
83,"cassette",5,3004
83,"miniature",5,1947
83,"abstract",5,6349
83,"roommate",4,1800
83,"prologue",4,3418
83,"sensory",5,3888
83,"hideaway",5,1454
83,"pickled",5,3053
83,"national",4,2171
83,"prevail",5,1923
83,"footnote",5,5965
83,"bomber",5,14069
83,"wrongful",4,1640
83,"fallen",5,5714
83,"craving",6,2174
83,"outrage",5,8989
83,"terrace",6,1855
84,"demoralize",2,7014
84,"haircut",4,3560
84,"occupancy",4,2327
84,"tactless",4,1090
84,"righteousness",6,2741
84,"mussel",4,1136
84,"flaming",2,4162
84,"maroon",4,3075
84,"payoff",5,2940
84,"stinger",4,661
84,"errant",3,2565
84,"spread",5,1717
84,"mildew",1,3912
84,"debate",5,1765
84,"cleanser",5,807
84,"reductionism",4,514
84,"both",4,1390
84,"annoying",5,2359
84,"starlet",4,996
84,"entrust",4,1723
84,"wobble",7,660
84,"principal",4,582
84,"recession",5,1622
84,"discerning",4,1137
84,"farmer",1,3593
84,"boost",4,892
84,"anchorman",4,908
85,"rob",3,5067
85,"segment",2,2340
85,"carnage",1,2183
85,"slashing",6,1641
85,"inductive",2,1342
85,"cleanly",6,1859
85,"empire",3,1754
85,"cork",3,2441
85,"wordless",7,3429
85,"these",4,1855
85,"irrelative",3,3033
85,"iceberg",6,1916
85,"chunk",4,3176
85,"detonator",2,2287
85,"scrambler",3,1134
85,"earwax",7,3031
85,"phooey",5,1897
85,"musician",6,1963
85,"dip",5,2559
85,"glad",5,2204
85,"bemused",1,3061
85,"liver",6,1518
85,"mutter",1,1396
85,"haven",2,1290
85,"temper",4,2603
85,"conspire",3,1394
85,"originate",6,1566
85,"simultaneous",5,2576
85,"witting",2,1673
86,"bubonic",2,6964
86,"adapter",1,2992
86,"sweetheart",5,9184
86,"fill",1,5374
86,"demolition",3,3465
86,"suicidal",3,3355
86,"modern",5,4696
86,"saddle",1,3971
86,"whiny",7,2797
86,"grudging",4,4434
86,"respond",1,2880
86,"but",7,3724
86,"wherever",2,4708
86,"egregious",1,2975
86,"dusty",2,2672
86,"maximize",1,2322
86,"tattoo",6,4070
86,"shuttle",3,4481
86,"invincible",2,4999
86,"unsettle",1,3719
86,"lisp",7,2522
86,"haircut",1,2774
86,"solicit",1,9342
86,"poppy",7,8496
86,"at",1,2612
86,"occupancy",1,2720
87,"recycle",2,4702
87,"strangulate",4,3303
87,"disparaging",4,3714
87,"unto",2,2511
87,"horrendous",4,2230
87,"infringe",2,2162
87,"accept",1,1781
87,"pox",1,2402
87,"threaten",1,2211
87,"coed",1,2686
87,"devastation",1,1790
87,"savory",3,1614
87,"something",1,1445
87,"caper",1,2965
87,"weekday",1,673
87,"exhale",1,1773
87,"tornado",1,1314
87,"perchance",1,1306
87,"advanced",1,2388
87,"suspender",1,743
87,"cabana",3,1894
87,"creeper",2,1494
87,"syndrome",1,1182
87,"mantle",1,1510
87,"legality",1,718
87,"paternity",3,2449
87,"pavilion",1,1498
87,"oblivion",1,622
88,"delirium",5,8424
88,"exactly",4,5900
88,"pediatrician",4,3190
88,"impatient",1,1825
88,"Cadillac",4,1965
88,"assessment",5,3640
88,"pompous",7,2228
88,"limes",2,6634
88,"chart",2,3221
88,"formation",6,3568
88,"cornerstone",6,5475
88,"traitorous",1,2186
88,"anoint",3,3411
88,"seismic",4,2120
88,"sulk",5,2213
88,"low",7,3305
88,"blotchy",6,1565
88,"netting",5,2559
88,"carpeting",5,1937
88,"groundhog",6,1998
88,"fighter",7,4123
88,"lawn",2,9547
88,"compassion",5,1966
88,"homely",6,1807
88,"nucleus",4,3067
88,"requirement",2,3350
88,"erosion",4,1176
89,"punctuation",5,3894
89,"concerning",3,1997
89,"eventual",6,2179
89,"extort",7,2100
89,"professionalize",4,2725
89,"obey",4,2008
89,"mosque",2,1934
89,"mankind",3,3009
89,"random",4,2339
89,"juice",7,2477
89,"alfalfa",4,1145
89,"nuke",3,1885
89,"haphazard",3,4909
89,"unhitch",3,1800
89,"bluff",2,1307
89,"economy",5,3390
89,"daredevil",7,2664
89,"diseased",3,3272
89,"bang",7,2437
89,"impale",2,2630
89,"hee-haw",7,1751
89,"key",5,1019
89,"trickster",2,1521
89,"jewelry",6,1104
89,"yammer",1,2832
91,"susceptibility",1,7740
91,"absolutism",1,2907
91,"desert",1,6071
91,"browse",1,2388
91,"mousy",1,7610
91,"obliterate",7,1145
91,"immortal",4,2202
91,"legacy",1,2051
91,"creek",7,4699
91,"firing",7,1096
91,"guarded",7,7397
91,"expressivity",1,2810
91,"abash",7,895
91,"berry",1,2209
91,"tyrannosaurus",1,1126
91,"snooze",7,1148
91,"moisture",1,1922
91,"insincerity",7,1794
91,"superficial",1,4037
91,"thunk",7,3737
91,"universalism",7,1260
91,"jag",7,2460
91,"illustrate",7,1761
91,"ambient",4,3647
91,"sir",1,1834
91,"chitchat",5,3022
91,"failure",5,3766
91,"tender",7,1472
91,"spice",7,2422
92,"hiccup",7,2507
92,"regularly",2,2405
92,"place",3,2608
92,"lumberjack",5,3039
92,"traveller",2,1839
92,"cosmetic",2,2337
92,"honeyed",5,2494
92,"cyanide",7,2060
92,"night",5,2176
92,"any",2,6315
92,"destructive",6,1378
92,"preach",6,2469
92,"diligent",5,1232
92,"ionize",5,1469
92,"harmonic",6,1480
92,"buzzard",6,1193
92,"chorus",7,1324
92,"extravagance",7,2168
92,"murderous",5,1511
92,"linked",4,2021
92,"parchment",6,2847
92,"behind",5,1770
92,"plum",5,52824
92,"repute",1,6296
92,"shire",2,1893
92,"idiocy",7,1619
92,"companionable",6,1660
92,"regrettable",6,1582
92,"prudent",5,2290
92,"snapper",7,974
93,"unrighteous",1,3130
93,"anklet",7,2340
93,"knight",3,2406
93,"mile",7,1330
93,"bash",7,1738
93,"seep",4,1991
93,"trustee",2,1696
93,"corkscrew",2,1582
93,"debit",6,2881
93,"they",7,1643
93,"thrash",1,6127
93,"appendicitis",3,4398
93,"relationship",7,749
93,"foursome",2,3103
93,"minor",5,2250
93,"cat",7,1687
93,"promise",7,1663
93,"wrath",5,2163
93,"infective",4,2821
93,"feel",7,1590
93,"timely",7,2211
93,"layering",3,1094
93,"suggestible",6,2171
93,"malicious",2,1910
93,"growing",7,1601
93,"null",7,1926
93,"defang",1,1927
93,"reject",5,1419
93,"combined",7,1150
93,"shameless",5,1620
94,"gull",2,6184
94,"extravagant",7,1875
94,"beanie",7,5251
94,"measurement",7,1788
94,"dilute",5,2082
94,"nirvana",4,3115
94,"whisper",2,1443
94,"uneventful",2,1308
94,"allegiance",2,1508
94,"remake",2,6706
94,"unhinge",6,2071
94,"desert",2,30693
94,"atonement",2,19858
94,"absolutism",2,472837
94,"licorice",1,1892
94,"pupil",2,6131
94,"gnarl",2,1377
94,"waterfall",7,2214
94,"salute",1,2757
94,"expectancy",6,18911
94,"inopportune",6,2292
95,"admiral",4,2921
95,"extensible",2,6949
95,"chancellor",6,2153
95,"drain",4,4797
95,"frustration",6,4175
95,"morgue",4,3047
95,"departure",3,2937
95,"commend",6,2579
95,"stepfather",2,1026
95,"everyone",6,1526
95,"absolutism",3,2187
95,"singe",3,1796
95,"browse",4,1857
95,"adultery",5,2796
95,"monotone",4,1614
95,"mousy",4,1624
95,"drawn",3,4121
95,"waterfall",6,2860
95,"infinity",6,1726
95,"gravy",3,3116
95,"painting",4,1895
95,"felony",5,2150
95,"brain",6,1631
95,"catcher",5,2968
95,"fracture",4,1412
95,"paid",3,1682
95,"untruthful",5,1570
96,"surgeon",2,4987
96,"setting",2,5229
96,"humbug",6,3791
96,"enterprising",4,5734
96,"stairway",5,6271
96,"throne",5,2489
96,"refill",5,1930
96,"language",4,2896
96,"misleading",6,3568
96,"unbalanced",5,1983
96,"remorseful",5,1759
96,"mulch",5,3101
96,"revolver",3,2869
96,"despair",5,3846
96,"cried",6,2670
96,"drift",6,1838
96,"gonna",6,1807
96,"pediatrician",3,2848
96,"mod",4,4891
96,"cover",5,2464
96,"arch",5,2577
96,"suspicion",5,2236
96,"mistletoe",4,3177
96,"plea",7,2568
96,"prototype",4,3271
96,"paradise",6,2078
96,"thus",4,2058
97,"clobber",6,7510
97,"estranged",3,3730
97,"fort",5,7135
97,"mime",4,3045
97,"curtsy",6,2337
97,"worldly",6,2421
97,"clump",6,6011
97,"millionth",5,3587
97,"gainful",4,5823
97,"roll",6,2308
97,"speck",7,1023
97,"tenant",4,2129
97,"rewrite",4,2635
97,"naked",6,2888
97,"folk",6,1963
97,"harpsichord",6,3255
97,"obligatory",4,2637
97,"chiropractor",5,2910
97,"ours",3,3565
97,"nun",3,1962
97,"mammal",5,3308
97,"undermine",5,1925
97,"illiterate",6,5087
97,"expiration",3,3369
97,"shaped",5,2735
97,"chair",1,4600
97,"modest",3,1893
97,"brilliance",5,3054
97,"belt",1,2518
98,"unpretentious",2,3613
98,"skirt",2,2444
98,"loot",6,2127
98,"indiscrimination",2,3692
98,"days",3,2645
98,"kinetic",4,2126
98,"scuffle",7,1539
98,"cookbook",5,2443
98,"barge",6,3230
98,"rebel",6,5037
98,"incline",6,2435
98,"spotless",5,3234
98,"copper",2,2572
98,"dealer",4,4107
98,"lotion",3,1576
98,"clockwork",5,2358
98,"neglect",6,1817
98,"road",2,1817
98,"pine",1,1757
98,"rainbow",2,2231
98,"harness",6,1785
98,"conquer",5,1950
98,"whispering",6,10318
98,"oral",3,3116
98,"queenly",5,4117
98,"hyphen",2,2357
98,"unexpected",5,7903
99,"sender",1,8884
99,"apathetic",2,11134
99,"homicidal",1,5826
99,"ovation",1,5386
99,"nickname",5,6883
99,"fortune",5,5826
99,"cash",5,3389
99,"Bourbon",4,4325
99,"program",1,2935
99,"carnivore",3,2520
99,"spree",3,2519
99,"knight",5,4053
99,"violin",6,4102
99,"overstock",1,2609
99,"organization",1,5027
99,"process",2,4267
99,"they",1,1703
99,"wedge",6,1910
99,"peanut",1,3926
99,"deodorant",1,3030
99,"quantum",1,4369
99,"portal",1,2013
99,"hallucinate",2,3915
99,"ageless",1,4312
99,"perceivable",1,1212
99,"tops",1,1508
100,"stench",3,4858
100,"eventual",6,6125
100,"pastry",4,13156
100,"unaccountable",5,3828
100,"snowy",4,2084
100,"creature",3,2772
100,"punctuation",1,1620
100,"toad",2,1698
100,"harmonious",6,4354
100,"allegory",1,2361
100,"treasurer",6,6601
100,"gloomy",6,3426
100,"headache",4,3746
100,"editor",4,3896
100,"preposterous",7,5121
100,"cynical",3,3367
100,"naive",3,3759
100,"conduct",4,5377
100,"southbound",5,3607
100,"barista",2,1946
100,"contention",3,1845
100,"chip",7,1928
100,"explode",6,2606
100,"perspiration",6,1877
100,"neoliberalism",3,4576
100,"hunt",2,3363
101,"illogic",4,8297
101,"frosted",5,3365
101,"espionage",1,1937
101,"expletive",1,4960
101,"pocket",5,9336
101,"modesty",4,7218
101,"filter",5,8985
101,"honeydew",6,1839
101,"grudge",6,2060
101,"warmth",6,2346
101,"undertone",6,3269
101,"stealth",2,2446
101,"tiptoe",7,2380
101,"departed",6,2437
101,"relevant",3,6518
101,"finding",4,4016
101,"pointless",6,1903
101,"eternity",1,2332
101,"buoy",3,2333
101,"siege",3,1911
101,"unbecoming",5,5709
101,"advised",5,2578
102,"billion",5,10123
102,"legitimacy",6,2785
102,"shipmate",7,1127
102,"limey",6,1754
102,"purse",7,785
102,"crime",7,1097
102,"stewardess",6,2081
102,"remote",6,2082
102,"confer",3,2321
102,"desperate",7,739
102,"rueful",3,3381
102,"conditioning",7,906
102,"snarky",7,892
102,"duo",7,801
102,"fibrosis",6,1315
102,"straight",7,754
102,"quote",7,944
102,"hung",7,810
102,"tassel",7,846
102,"pong",7,2599
102,"pipe",7,3392
102,"lovely",6,1192
102,"anorexia",7,1318
102,"corn",7,1480
102,"furtherance",1,2571
102,"starry",7,531
102,"tracer",5,1573
102,"suit",7,1469
102,"cleat",6,1275
103,"refreshment",4,7735
103,"sleeper",1,3181
103,"piston",6,4970
103,"carry",1,2486
103,"knot",3,2565
103,"distinguish",5,3497
103,"deceased",6,2710
103,"disgorge",7,3286
103,"errand",1,8149
103,"tweezers",2,2017
103,"sweep",7,2868
103,"brief",3,5458
103,"nudism",1,11796
103,"brunt",6,2356
103,"shallow",7,2837
103,"motion",1,5139
103,"pearl",3,2998
103,"somehow",1,9076
103,"garbage",1,1916
103,"shortcut",3,3142
103,"roadie",1,1596
104,"waver",3,26488
104,"consequently",1,2139
104,"perfectly",1,3692
104,"uplift",1,13992
104,"taffy",5,4069
104,"crowbar",1,1742
104,"imprecise",1,1356
104,"hamstring",1,3182
104,"captivity",1,1990
104,"electric",5,3222
104,"daring",2,3898
104,"spiteful",1,1846
104,"cannot",1,1786
104,"ogre",3,4484
104,"contradict",1,2122
104,"skeleton",1,4004
104,"Plexiglas",4,5283
104,"frazzle",5,2739
104,"duty",1,4759
104,"float",4,2993
104,"explorer",1,2161
104,"genre",1,2358
104,"average",1,1868
104,"adorn",1,1836
104,"happening",1,1271
104,"taught",1,1246
104,"fillet",1,2156
105,"tamp",1,4615
105,"scalp",2,2830
105,"post",1,1305
105,"gateway",1,2080
105,"showdown",1,6802
105,"upset",1,1963
105,"humiliate",4,2098
105,"peeling",2,1487
105,"audible",1,1856
105,"caribou",1,4416
105,"udder",1,4756
105,"imbecile",4,1860
105,"fruity",4,4699
105,"insinuation",4,2622
105,"pointless",1,1551
105,"via",2,3087
105,"lessen",2,2005
105,"molecular",3,2906
105,"nymph",1,3148
105,"gravy",1,2601
105,"slow",2,2984
105,"tutor",1,1973
105,"servant",3,4560
105,"lying",5,1947
105,"deer",1,3099
105,"himself",2,5808
105,"evangelicalism",3,3080
106,"ably",4,3394
106,"swivel",4,3035
106,"articulate",5,9530
106,"morn",6,4263
106,"drainage",4,2034
106,"fingernail",3,2274
106,"fry",2,6730
106,"supposition",3,1083
106,"sale",2,2091
106,"glittery",5,2031
106,"archive",2,2655
106,"launch",3,762
106,"friction",5,1933
106,"shelving",3,3507
106,"commonalty",2,933
106,"arrogant",3,759
106,"runt",6,1839
106,"inspire",2,1342
106,"exhaustive",5,1235
106,"inconsequent",3,2745
106,"calibrate",3,1135
106,"screaming",6,1754
106,"halting",2,1226
106,"origin",3,2726
106,"flute",3,1254
106,"emperor",3,2518
106,"novelistic",2,1210
106,"fabulous",5,1355
107,"layout",5,3516
107,"demolition",6,7675
107,"combo",4,3841
107,"suicidal",7,3093
107,"belong",7,2438
107,"timepiece",7,2275
107,"adapter",7,5760
107,"honest",7,3177
107,"sorrowful",6,5203
107,"concussion",3,7004
107,"expansion",7,14359
107,"dude",6,4159
107,"reservoir",7,3756
107,"audio",5,3065
107,"oil",4,3568
107,"masturbate",4,6104
107,"plumb",4,3507
107,"elemental",7,3446
107,"meteorite",2,4974
107,"split",6,4329
107,"enthusiastic",6,2214
107,"primary",7,1835
107,"secluded",4,4047
108,"gratification",5,4064
108,"femininity",5,2025
108,"weaponry",5,2367
108,"welcome",4,3762
108,"lie",4,2324
108,"bunk",3,2706
108,"handbook",5,5099
108,"carbonize",5,1768
108,"pee",5,1980
108,"flaw",3,1556
108,"pup",5,2703
108,"polite",4,3109
108,"immolate",5,1895
108,"mousse",1,2873
108,"leg",3,2911
108,"oblique",4,4092
108,"stepdaughter",3,3205
108,"revelatory",5,1394
108,"sicken",5,3343
108,"mug",3,3051
108,"flock",3,2274
108,"inapproachable",5,1190
108,"tax",3,2670
108,"alcoholic",3,2862
108,"utilize",5,1658
108,"cucumber",4,1447
109,"catastrophic",2,3636
109,"pageant",1,2100
109,"trillion",6,2640
109,"gravestone",7,3297
109,"foxhole",4,2128
109,"infringe",5,4674
109,"stable",5,10615
109,"relent",2,1934
109,"rotten",3,6901
109,"bracket",2,1714
109,"bonkers",5,4946
109,"okra",4,3762
109,"scone",4,1711
109,"creditable",4,1851
109,"contrast",1,1724
109,"godmother",4,5962
109,"implement",3,4115
109,"keystone",4,2340
109,"nauseous",5,3953
109,"entangle",1,1904
109,"competitor",2,5627
109,"gook",1,2403
109,"prosecutor",4,9178
109,"rent",4,1539
109,"aerobic",4,4605
109,"drudge",1,1334
109,"stigma",1,1034
109,"crisp",1,2857
109,"linguine",3,2872
109,"fuzz",7,1716
111,"glossy",6,2250
111,"sphincter",1,2293
111,"tennis",1,2506
111,"venomous",3,4057
111,"incredulous",1,2251
111,"ball",2,2649
111,"image",3,3528
111,"canary",2,1985
111,"dildo",1,2783
111,"allusive",1,1784
111,"couch",2,1730
111,"recreational",1,1328
111,"gratify",2,1844
111,"engaged",3,7492
111,"divert",1,2308
111,"bony",5,2884
111,"slipper",5,3442
111,"nimble",1,2477
111,"unswear",1,1000
111,"undercut",2,2780
111,"suffrage",1,1373
111,"homeward",4,2643
111,"idyllic",1,1436
111,"twenty",1,1325
111,"double",1,1805
111,"plus",5,1828
111,"zap",7,1654
111,"shame",2,2080
112,"otherness",5,2397
112,"heroin",2,2869
112,"inexhaustible",5,2083
112,"ox",1,3907
112,"stenograph",1,2283
112,"tulip",1,3813
112,"spunk",6,2331
112,"deceive",3,3140
112,"visit",5,2044
112,"accommodative",2,3556
